#             M		     r	       rho(r)	        T(r)	       M(r)	      L(r)	    dL/dr        dLpp/dr       dLcno/dr	   dlogP/dlogT	  r/R	  	 rho(r)/rhoc        T(r)/Tc         M(r)/M         L(r)/L    	   kappa        kappaHm        kappaff        kappaes              P           Pdeg           Pgas           Ppho        drho/dr          dT/dr          dM/dr          dL/dr
#             g		    cm	       g/cm^3		   K		  g	     erg/s	 erg/s/cm       erg/s/cm       erg/s/cm                                                                                                   cm^2/g         cm^2/g         cm^2/g         cm^2/g       erg/cm^3       erg/cm^3       erg/cm^3       erg/cm^3         g/cm^4           K/cm           g/cm       erg/s/cm
#
    3.71234e+33    7.91281e+10     0.00193207         878850    3.71182e+33    7.51822e+34    9.18663e+11    9.18663e+11    2.72313e-09        4.82139       0.847024    2.48509e-05      0.0439425       0.999859              1         6.7633    3.43705e+21         6.7633           0.34    2.29111e+11    2.98184e+08    2.27308e+11    1.50448e+09   -5.11076e-13   -6.07814e-05    1.52018e+20    9.18663e+11
    3.71234e+33    7.91535e+10     0.00191913         877308    3.71182e+33    7.51822e+34    9.00637e+11    9.00637e+11    2.59619e-09        4.82139       0.847295    2.46845e-05      0.0438654        0.99986              1        6.77307    3.37181e+21        6.77307           0.34    2.27179e+11    2.94864e+08     2.2539e+11    1.49395e+09    -5.0822e-13   -6.07422e-05    1.51097e+20    9.00637e+11
    3.71234e+33    7.91789e+10     0.00190627         875767    3.71183e+33    7.51822e+34    8.82942e+11    8.82942e+11    2.47501e-09        4.82138       0.847567     2.4519e-05      0.0437884       0.999861              1        6.78288    3.30773e+21        6.78288           0.34    2.25261e+11    2.91577e+08    2.23486e+11    1.48348e+09   -5.05377e-13    -6.0703e-05     1.5018e+20    8.82942e+11
    3.71234e+33    7.92043e+10     0.00189348         874227    3.71183e+33    7.51822e+34    8.65573e+11    8.65573e+11    2.35934e-09        4.82138       0.847839    2.43545e-05      0.0437113       0.999862              1        6.79271    3.24479e+21        6.79271           0.34    2.23357e+11    2.88323e+08    2.21596e+11    1.47307e+09   -5.02547e-13   -6.06639e-05    1.49268e+20    8.65573e+11
    3.71234e+33    7.92296e+10     0.00188075         872687    3.71184e+33    7.51822e+34    8.48523e+11    8.48523e+11    2.24894e-09        4.82137        0.84811    2.41908e-05      0.0436343       0.999863              1        6.80257    3.18297e+21        6.80257           0.34    2.21467e+11    2.85102e+08    2.19719e+11    1.46272e+09   -4.99729e-13   -6.06248e-05     1.4836e+20    8.48523e+11
    3.71234e+33     7.9255e+10      0.0018681         871148    3.71184e+33    7.51822e+34    8.31787e+11    8.31787e+11    2.14358e-09        4.82136       0.848382    2.40281e-05      0.0435574       0.999864              1        6.81245    3.12225e+21        6.81245           0.34    2.19591e+11    2.81912e+08    2.17856e+11    1.45243e+09   -4.96925e-13   -6.05857e-05    1.47457e+20    8.31787e+11
    3.71234e+33    7.92804e+10     0.00185552         869610    3.71184e+33    7.51822e+34     8.1536e+11     8.1536e+11    2.04303e-09        4.82136       0.848654    2.38662e-05      0.0434805       0.999865              1        6.82236    3.06262e+21        6.82236           0.34    2.17728e+11    2.78754e+08    2.16007e+11     1.4422e+09   -4.94132e-13   -6.05466e-05    1.46557e+20     8.1536e+11
    3.71234e+33    7.93058e+10       0.001843         868073    3.71185e+33    7.51822e+34    7.99237e+11    7.99237e+11    1.94707e-09        4.82135       0.848926    2.37052e-05      0.0434036       0.999866              1         6.8323    3.00405e+21         6.8323           0.34    2.15878e+11    2.75627e+08     2.1417e+11    1.43203e+09   -4.91353e-13   -6.05076e-05    1.45662e+20    7.99237e+11
    3.71234e+33    7.93312e+10     0.00183055         866536    3.71185e+33    7.51822e+34    7.83412e+11    7.83412e+11    1.85551e-09        4.82135       0.849198    2.35452e-05      0.0433268       0.999867              1        6.84226    2.94653e+21        6.84226           0.34    2.14042e+11    2.72532e+08    2.12347e+11    1.42192e+09   -4.88586e-13   -6.04686e-05    1.44771e+20    7.83412e+11
    3.71234e+33    7.93566e+10     0.00181818         865000    3.71185e+33    7.51822e+34     7.6788e+11     7.6788e+11    1.76814e-09        4.82134        0.84947    2.33859e-05        0.04325       0.999868              1        6.85225    2.89004e+21        6.85225           0.34    2.12219e+11    2.69467e+08    2.10538e+11    1.41186e+09   -4.85832e-13   -6.04297e-05    1.43884e+20     7.6788e+11
    3.71234e+33    7.93821e+10     0.00180587         863465    3.71186e+33    7.51822e+34    7.52637e+11    7.52637e+11    1.68478e-09        4.82133       0.849742    2.32276e-05      0.0431733       0.999869              1        6.86227    2.83457e+21        6.86227           0.34     2.1041e+11    2.66434e+08    2.08741e+11    1.40187e+09    -4.8309e-13   -6.03908e-05    1.43001e+20    7.52637e+11
    3.71234e+33    7.94075e+10     0.00179363         861931    3.71186e+33    7.51822e+34    7.37676e+11    7.37676e+11    1.60525e-09        4.82133       0.850014    2.30702e-05      0.0430966        0.99987              1        6.87232    2.78009e+21        6.87232           0.34    2.08613e+11     2.6343e+08    2.06958e+11    1.39193e+09    -4.8036e-13   -6.03519e-05    1.42123e+20    7.37676e+11
    3.71234e+33    7.94329e+10     0.00178145         860398    3.71186e+33    7.51822e+34    7.22994e+11    7.22994e+11    1.52939e-09        4.82132       0.850286    2.29136e-05      0.0430199       0.999871              1        6.88239    2.72659e+21        6.88239           0.34     2.0683e+11    2.60457e+08    2.05187e+11    1.38205e+09   -4.77643e-13    -6.0313e-05    1.41249e+20    7.22994e+11
    3.71234e+33    7.94583e+10     0.00176934         858865    3.71187e+33    7.51822e+34    7.08585e+11    7.08585e+11    1.45701e-09        4.82132       0.850558    2.27578e-05      0.0429432       0.999872              1        6.89249    2.67405e+21        6.89249           0.34     2.0506e+11    2.57513e+08     2.0343e+11    1.37223e+09   -4.74938e-13   -6.02742e-05    1.40378e+20    7.08585e+11
    3.71234e+33    7.94837e+10      0.0017573         857333    3.71187e+33    7.51822e+34    6.94445e+11    6.94445e+11    1.38797e-09        4.82131        0.85083     2.2603e-05      0.0428667       0.999873              1        6.90262    2.62247e+21        6.90262           0.34    2.03302e+11    2.54599e+08    2.01685e+11    1.36247e+09   -4.72246e-13   -6.02354e-05    1.39512e+20    6.94445e+11
    3.71234e+33    7.95092e+10     0.00174533         855802    3.71188e+33    7.51822e+34    6.80569e+11    6.80569e+11    1.32213e-09         4.8213       0.851102     2.2449e-05      0.0427901       0.999874              1        6.91278    2.57181e+21        6.91278           0.34    2.01558e+11    2.51715e+08    1.99953e+11    1.35276e+09   -4.69566e-13   -6.01966e-05    1.38651e+20    6.80569e+11
    3.71234e+33    7.95346e+10     0.00173342         854272    3.71188e+33    7.51822e+34    6.66952e+11    6.66952e+11    1.25932e-09         4.8213       0.851375    2.22958e-05      0.0427136       0.999875              1        6.92296    2.52207e+21        6.92296           0.34    1.99826e+11    2.48859e+08    1.98234e+11    1.34311e+09   -4.66898e-13   -6.01579e-05    1.37793e+20    6.66952e+11
    3.71234e+33      7.956e+10     0.00172158         852742    3.71188e+33    7.51822e+34    6.53591e+11    6.53591e+11    1.19943e-09        4.82129       0.851647    2.21435e-05      0.0426371       0.999876              1        6.93317    2.47323e+21        6.93317           0.34    1.98107e+11    2.46032e+08    1.96527e+11    1.33352e+09   -4.64242e-13   -6.01192e-05    1.36939e+20    6.53591e+11
    3.71234e+33    7.95855e+10     0.00170981         851214    3.71189e+33    7.51822e+34    6.40479e+11    6.40479e+11    1.14231e-09        4.82128       0.851919    2.19921e-05      0.0425607       0.999877              1        6.94341    2.42527e+21        6.94341           0.34    1.96401e+11    2.43234e+08    1.94833e+11    1.32398e+09   -4.61599e-13   -6.00805e-05    1.36089e+20    6.40479e+11
    3.71234e+33    7.96109e+10      0.0016981         849686    3.71189e+33    7.51822e+34    6.27614e+11    6.27614e+11    1.08784e-09        4.82128       0.852191    2.18414e-05      0.0424843       0.999878              1        6.95368    2.37818e+21        6.95368           0.34    1.94707e+11    2.40464e+08    1.93152e+11     1.3145e+09   -4.58968e-13   -6.00418e-05    1.35244e+20    6.27614e+11
    3.71234e+33    7.96363e+10     0.00168645         848158    3.71189e+33    7.51822e+34    6.14991e+11    6.14991e+11     1.0359e-09        4.82127       0.852464    2.16917e-05      0.0424079       0.999879              1        6.96398    2.33195e+21        6.96398           0.34    1.93025e+11    2.37722e+08    1.91482e+11    1.30508e+09   -4.56348e-13   -6.00032e-05    1.34402e+20    6.14991e+11
    3.71234e+33    7.96618e+10     0.00167487         846632     3.7119e+33    7.51822e+34    6.02605e+11    6.02605e+11    9.86377e-10        4.82126       0.852736    2.15427e-05      0.0423316        0.99988              1        6.97431    2.28656e+21        6.97431           0.34    1.91356e+11    2.35008e+08    1.89825e+11    1.29571e+09   -4.53741e-13   -5.99646e-05    1.33565e+20    6.02605e+11
    3.71234e+33    7.96872e+10     0.00166336         845106     3.7119e+33    7.51822e+34    5.90452e+11    5.90452e+11    9.39163e-10        4.82126       0.853009    2.13946e-05      0.0422553       0.999881              1        6.98466      2.242e+21        6.98466           0.34    1.89699e+11    2.32322e+08    1.88181e+11    1.28639e+09   -4.51145e-13   -5.99261e-05    1.32731e+20    5.90452e+11
    3.71234e+33    7.97127e+10     0.00165191         843582     3.7119e+33    7.51822e+34    5.78529e+11    5.78529e+11    8.94152e-10        4.82125       0.853281    2.12474e-05      0.0421791       0.999882              1        6.99504    2.19825e+21        6.99504           0.34    1.88055e+11    2.29662e+08    1.86548e+11    1.27713e+09   -4.48562e-13   -5.98875e-05    1.31902e+20    5.78529e+11
    3.71234e+33    7.97381e+10     0.00164052         842058    3.71191e+33    7.51822e+34    5.66831e+11    5.66831e+11    8.51242e-10        4.82124       0.853554    2.11009e-05      0.0421029       0.999883              1        7.00545     2.1553e+21        7.00545           0.34    1.86423e+11     2.2703e+08    1.84928e+11    1.26793e+09    -4.4599e-13    -5.9849e-05    1.31076e+20    5.66831e+11
    3.71234e+33    7.97636e+10      0.0016292         840534    3.71191e+33    7.51822e+34    5.55355e+11    5.55355e+11     8.1034e-10        4.82124       0.853826    2.09553e-05      0.0420267       0.999883              1         7.0159    2.11313e+21         7.0159           0.34    1.84802e+11    2.24425e+08    1.83319e+11    1.25878e+09   -4.43431e-13   -5.98106e-05    1.30255e+20    5.55355e+11
    3.71234e+33    7.97891e+10     0.00161794         839012    3.71191e+33    7.51822e+34    5.44096e+11    5.44096e+11    7.71353e-10        4.82123       0.854099    2.08105e-05      0.0419506       0.999884              1        7.02637    2.07174e+21        7.02637           0.34    1.83194e+11    2.21846e+08    1.81723e+11    1.24968e+09   -4.40883e-13   -5.97721e-05    1.29437e+20    5.44096e+11
    3.71234e+33    7.98145e+10     0.00160675         837490    3.71192e+33    7.51822e+34     5.3305e+11     5.3305e+11    7.34194e-10        4.82122       0.854371    2.06665e-05      0.0418745       0.999885              1        7.03686     2.0311e+21        7.03686           0.34    1.81598e+11    2.19293e+08    1.80138e+11    1.24064e+09   -4.38347e-13   -5.97337e-05    1.28624e+20     5.3305e+11
    3.71234e+33      7.984e+10     0.00159562         835969    3.71192e+33    7.51822e+34    5.22214e+11    5.22214e+11     6.9878e-10        4.82122       0.854644    2.05233e-05      0.0417985       0.999886              1        7.04739    1.99121e+21        7.04739           0.34    1.80013e+11    2.16767e+08    1.78565e+11    1.23166e+09   -4.35822e-13   -5.96954e-05    1.27814e+20    5.22214e+11
    3.71234e+33    7.98655e+10     0.00158455         834449    3.71192e+33    7.51822e+34    5.11584e+11    5.11584e+11     6.6503e-10        4.82121       0.854917    2.03809e-05      0.0417225       0.999887              1        7.05795    1.95205e+21        7.05795           0.34    1.78441e+11    2.14266e+08    1.77004e+11    1.22272e+09   -4.33309e-13    -5.9657e-05    1.27009e+20    5.11584e+11
    3.71234e+33    7.98909e+10     0.00157354         832930    3.71193e+33    7.51822e+34    5.01157e+11    5.01157e+11    6.32869e-10         4.8212       0.855189    2.02393e-05      0.0416465       0.999888              1        7.06854    1.91362e+21        7.06854           0.34     1.7688e+11    2.11792e+08    1.75454e+11    1.21384e+09   -4.30808e-13   -5.96187e-05    1.26207e+20    5.01157e+11
    3.71234e+33    7.99164e+10     0.00156259         831411    3.71193e+33    7.51822e+34    4.90929e+11    4.90929e+11    6.02224e-10        4.82119       0.855462    2.00986e-05      0.0415706       0.999889              1        7.07915    1.87589e+21        7.07915           0.34    1.75331e+11    2.09342e+08    1.73916e+11    1.20501e+09   -4.28319e-13   -5.95804e-05    1.25409e+20    4.90929e+11
    3.71234e+33    7.99419e+10     0.00155171         829894    3.71193e+33    7.51822e+34    4.80896e+11    4.80896e+11    5.73024e-10        4.82119       0.855735    1.99586e-05      0.0414947        0.99989              1         7.0898    1.83886e+21         7.0898           0.34    1.73793e+11    2.06918e+08     1.7239e+11    1.19624e+09   -4.25841e-13   -5.95422e-05    1.24615e+20    4.80896e+11
    3.71234e+33    7.99674e+10     0.00154089         828377    3.71194e+33    7.51822e+34    4.71054e+11    4.71054e+11    5.45205e-10        4.82118       0.856008    1.98194e-05      0.0414188        0.99989              1        7.10048    1.80251e+21        7.10048           0.34    1.72267e+11    2.04518e+08    1.70875e+11    1.18752e+09   -4.23374e-13    -5.9504e-05    1.23825e+20    4.71054e+11
    3.71234e+33    7.99929e+10     0.00153013         826861    3.71194e+33    7.51822e+34    4.61401e+11    4.61401e+11    5.18702e-10        4.82117        0.85628     1.9681e-05       0.041343       0.999891              1        7.11118    1.76683e+21        7.11118           0.34    1.70752e+11    2.02144e+08    1.69371e+11    1.17885e+09   -4.20919e-13   -5.94658e-05    1.23039e+20    4.61401e+11
    3.71234e+33    8.00184e+10     0.00151943         825345    3.71194e+33    7.51822e+34    4.51934e+11    4.51934e+11    4.93454e-10        4.82116       0.856553    1.95434e-05      0.0412673       0.999892              1        7.12192    1.73182e+21        7.12192           0.34    1.69248e+11    1.99794e+08    1.67878e+11    1.17023e+09   -4.18475e-13   -5.94276e-05    1.22256e+20    4.51934e+11
    3.71234e+33    8.00439e+10     0.00150879         823831    3.71195e+33    7.51822e+34    4.42648e+11    4.42648e+11    4.69404e-10        4.82116       0.856826    1.94066e-05      0.0411915       0.999893              1        7.13269    1.69745e+21        7.13269           0.34    1.67756e+11    1.97468e+08    1.66397e+11    1.16166e+09   -4.16043e-13   -5.93895e-05    1.21478e+20    4.42648e+11
    3.71234e+33    8.00694e+10     0.00149822         822317    3.71195e+33    7.51822e+34     4.3354e+11     4.3354e+11    4.46496e-10        4.82115       0.857099    1.92705e-05      0.0411158       0.999894              1        7.14348    1.66372e+21        7.14348           0.34    1.66275e+11    1.95166e+08    1.64927e+11    1.15315e+09   -4.13622e-13   -5.93514e-05    1.20703e+20     4.3354e+11
    3.71234e+33    8.00949e+10      0.0014877         820804    3.71195e+33    7.51822e+34    4.24608e+11    4.24608e+11    4.24678e-10        4.82114       0.857372    1.91353e-05      0.0410402       0.999895              1        7.15431    1.63062e+21        7.15431           0.34    1.64806e+11    1.92888e+08    1.63468e+11    1.14468e+09   -4.11213e-13   -5.93133e-05    1.19932e+20    4.24608e+11
    3.71234e+33    8.01204e+10     0.00147724         819292    3.71195e+33    7.51822e+34    4.15848e+11    4.15848e+11    4.03899e-10        4.82113       0.857645    1.90008e-05      0.0409646       0.999895              1        7.16517    1.59813e+21        7.16517           0.34    1.63347e+11    1.90634e+08     1.6202e+11    1.13627e+09   -4.08814e-13   -5.92753e-05    1.19165e+20    4.15848e+11
    3.71234e+33    8.01459e+10     0.00146685         817780    3.71196e+33    7.51822e+34    4.07257e+11    4.07257e+11     3.8411e-10        4.82113       0.857918     1.8867e-05       0.040889       0.999896              1        7.17606    1.56625e+21        7.17606           0.34    1.61899e+11    1.88403e+08    1.60583e+11    1.12791e+09   -4.06427e-13   -5.92373e-05    1.18401e+20    4.07257e+11
    3.71234e+33    8.01714e+10     0.00145651         816270    3.71196e+33    7.51822e+34    3.98832e+11    3.98832e+11    3.65267e-10        4.82112       0.858191    1.87341e-05      0.0408135       0.999897              1        7.18698    1.53497e+21        7.18698           0.34    1.60462e+11    1.86195e+08    1.59157e+11     1.1196e+09   -4.04051e-13   -5.91993e-05    1.17642e+20    3.98832e+11
    3.71234e+33    8.01969e+10     0.00144623         814760    3.71196e+33    7.51822e+34     3.9057e+11     3.9057e+11    3.47324e-10        4.82111       0.858464    1.86019e-05       0.040738       0.999898              1        7.19793    1.50427e+21        7.19793           0.34    1.59037e+11     1.8401e+08    1.57741e+11    1.11134e+09   -4.01686e-13   -5.91613e-05    1.16886e+20     3.9057e+11
    3.71234e+33    8.02224e+10     0.00143601         813251    3.71197e+33    7.51822e+34    3.82468e+11    3.82468e+11     3.3024e-10         4.8211       0.858737    1.84704e-05      0.0406625       0.999899              1        7.20892    1.47414e+21        7.20892           0.34    1.57621e+11    1.81849e+08    1.56336e+11    1.10313e+09   -3.99333e-13   -5.91234e-05    1.16134e+20    3.82468e+11
    3.71234e+33    8.02479e+10     0.00142585         811743    3.71197e+33    7.51822e+34    3.74524e+11    3.74524e+11    3.13975e-10        4.82109       0.859011    1.83397e-05      0.0405871         0.9999              1        7.21993    1.44458e+21        7.21993           0.34    1.56217e+11    1.79709e+08    1.54942e+11    1.09497e+09    -3.9699e-13   -5.90855e-05    1.15386e+20    3.74524e+11
    3.71234e+33    8.02734e+10     0.00141575         810235    3.71197e+33    7.51822e+34    3.66734e+11    3.66734e+11    2.98491e-10        4.82109       0.859284    1.82098e-05      0.0405118         0.9999              1        7.23098    1.41557e+21        7.23098           0.34    1.54823e+11    1.77592e+08    1.53559e+11    1.08686e+09   -3.94658e-13   -5.90477e-05    1.14641e+20    3.66734e+11
    3.71234e+33     8.0299e+10     0.00140571         808728    3.71198e+33    7.51822e+34    3.59095e+11    3.59095e+11    2.83751e-10        4.82108       0.859557    1.80806e-05      0.0404364       0.999901              1        7.24205    1.38711e+21        7.24205           0.34     1.5344e+11    1.75497e+08    1.52186e+11    1.07879e+09   -3.92337e-13   -5.90098e-05      1.139e+20    3.59095e+11
    3.71234e+33    8.03245e+10     0.00139572         807223    3.71198e+33    7.51822e+34    3.51606e+11    3.51606e+11     2.6972e-10        4.82107        0.85983    1.79522e-05      0.0403611       0.999902              1        7.25316    1.35919e+21        7.25316           0.34    1.52068e+11    1.73424e+08    1.50824e+11    1.07078e+09   -3.90028e-13    -5.8972e-05    1.13163e+20    3.51606e+11
    3.71234e+33      8.035e+10     0.00138579         805717    3.71198e+33    7.51822e+34    3.44262e+11    3.44262e+11    2.56366e-10        4.82106       0.860104    1.78245e-05      0.0402859       0.999903              1         7.2643    1.33178e+21         7.2643           0.34    1.50706e+11    1.71373e+08    1.49472e+11    1.06282e+09   -3.87729e-13   -5.89343e-05    1.12429e+20    3.44262e+11
    3.71234e+33    8.03756e+10     0.00137592         804213    3.71198e+33    7.51822e+34    3.37062e+11    3.37062e+11    2.43655e-10        4.82105       0.860377    1.76975e-05      0.0402107       0.999903              1        7.27548     1.3049e+21        7.27548           0.34    1.49354e+11    1.69344e+08     1.4813e+11     1.0549e+09   -3.85441e-13   -5.88965e-05      1.117e+20    3.37062e+11
    3.71234e+33    8.04011e+10     0.00136611         802710    3.71199e+33    7.51822e+34    3.30003e+11    3.30003e+11    2.31559e-10        4.82104        0.86065    1.75713e-05      0.0401355       0.999904              1        7.28668    1.27852e+21        7.28668           0.34    1.48013e+11    1.67335e+08    1.46798e+11    1.04704e+09   -3.83164e-13   -5.88588e-05    1.10973e+20    3.30003e+11
    3.71234e+33    8.04266e+10     0.00135635         801207    3.71199e+33    7.51822e+34    3.23082e+11    3.23082e+11    2.20048e-10        4.82104       0.860924    1.74458e-05      0.0400603       0.999905              1        7.29792    1.25265e+21        7.29792           0.34    1.46682e+11    1.65348e+08    1.45477e+11    1.03922e+09   -3.80897e-13   -5.88212e-05    1.10251e+20    3.23082e+11
    3.71234e+33    8.04522e+10     0.00134665         799705    3.71199e+33    7.51822e+34    3.16297e+11    3.16297e+11    2.09095e-10        4.82103       0.861197     1.7321e-05      0.0399852       0.999906              1        7.30919    1.22726e+21        7.30919           0.34    1.45361e+11    1.63382e+08    1.44166e+11    1.03145e+09   -3.78641e-13   -5.87835e-05    1.09532e+20    3.16297e+11
    3.71234e+33    8.04777e+10     0.00133701         798204    3.71199e+33    7.51822e+34    3.09645e+11    3.09645e+11    1.98673e-10        4.82102        0.86147     1.7197e-05      0.0399102       0.999906              1        7.32049    1.20235e+21        7.32049           0.34     1.4405e+11    1.61437e+08    1.42865e+11    1.02372e+09   -3.76396e-13   -5.87459e-05    1.08817e+20    3.09645e+11
    3.71234e+33    8.05033e+10     0.00132742         796704      3.712e+33    7.51822e+34    3.03124e+11    3.03124e+11    1.88757e-10        4.82101       0.861744    1.70737e-05      0.0398352       0.999907              1        7.33183    1.17792e+21        7.33183           0.34    1.42749e+11    1.59512e+08    1.41574e+11    1.01605e+09   -3.74162e-13   -5.87083e-05    1.08105e+20    3.03124e+11
    3.71234e+33    8.05288e+10     0.00131789         795204      3.712e+33    7.51822e+34    2.96732e+11    2.96732e+11    1.79324e-10          4.821       0.862017    1.69511e-05      0.0397602       0.999908              1         7.3432    1.15395e+21         7.3432           0.34    1.41459e+11    1.57608e+08    1.40293e+11    1.00842e+09   -3.71938e-13   -5.86708e-05    1.07397e+20    2.96732e+11
    3.71234e+33    8.05544e+10     0.00130841         793705      3.712e+33    7.51822e+34    2.90465e+11    2.90465e+11     1.7035e-10        4.82099       0.862291    1.68292e-05      0.0396853       0.999909              1         7.3546    1.13043e+21         7.3546           0.34    1.40178e+11    1.55723e+08    1.39021e+11    1.00084e+09   -3.69725e-13   -5.86332e-05    1.06692e+20    2.90465e+11
    3.71234e+33    8.05799e+10     0.00129899         792207    3.71201e+33    7.51822e+34    2.84323e+11    2.84323e+11    1.61813e-10        4.82098       0.862564     1.6708e-05      0.0396104       0.999909              1        7.36603    1.10737e+21        7.36603           0.34    1.38907e+11    1.53859e+08     1.3776e+11    9.93306e+08   -3.67523e-13   -5.85957e-05    1.05991e+20    2.84323e+11
    3.71234e+33    8.06055e+10     0.00128963         790710    3.71201e+33    7.51822e+34    2.78302e+11    2.78302e+11    1.53694e-10        4.82097       0.862838    1.65876e-05      0.0395355        0.99991              1         7.3775    1.08474e+21         7.3775           0.34    1.37646e+11    1.52015e+08    1.36508e+11    9.85819e+08    -3.6533e-13   -5.85583e-05    1.05294e+20    2.78302e+11
    3.71234e+33    8.06311e+10     0.00128032         789214    3.71201e+33    7.51822e+34      2.724e+11      2.724e+11    1.45971e-10        4.82096       0.863112    1.64678e-05      0.0394607       0.999911              1          7.389    1.06255e+21          7.389           0.34    1.36395e+11     1.5019e+08    1.35266e+11    9.78377e+08   -3.63149e-13   -5.85209e-05      1.046e+20      2.724e+11
    3.71234e+33    8.06566e+10     0.00127106         787718    3.71201e+33    7.51822e+34    2.66616e+11    2.66616e+11    1.38627e-10        4.82095       0.863385    1.63488e-05      0.0393859       0.999912              1        7.40054    1.04078e+21        7.40054           0.34    1.35153e+11    1.48385e+08    1.34034e+11    9.70982e+08   -3.60978e-13   -5.84835e-05     1.0391e+20    2.66616e+11
    3.71234e+33    8.06822e+10     0.00126186         786223    3.71202e+33    7.51822e+34    2.60946e+11    2.60946e+11    1.31642e-10        4.82094       0.863659    1.62304e-05      0.0393112       0.999912              1        7.41211    1.01943e+21        7.41211           0.34    1.33921e+11    1.46599e+08    1.32811e+11    9.63633e+08   -3.58817e-13   -5.84461e-05    1.03223e+20    2.60946e+11
    3.71234e+33    8.07078e+10     0.00125271         784729    3.71202e+33    7.51822e+34    2.55389e+11    2.55389e+11    1.25001e-10        4.82093       0.863933    1.61128e-05      0.0392365       0.999913              1        7.42371    9.98493e+20        7.42371           0.34    1.32699e+11    1.44832e+08    1.31598e+11     9.5633e+08   -3.56666e-13   -5.84087e-05     1.0254e+20    2.55389e+11
    3.71234e+33    8.07333e+10     0.00124362         783236    3.71202e+33    7.51822e+34    2.49943e+11    2.49943e+11    1.18686e-10        4.82092       0.864207    1.59958e-05      0.0391618       0.999914              1        7.43535    9.77954e+20        7.43535           0.34    1.31486e+11    1.43084e+08    1.30394e+11    9.49071e+08   -3.54526e-13   -5.83714e-05     1.0186e+20    2.49943e+11
    3.71234e+33    8.07589e+10     0.00123458         781744    3.71202e+33    7.51822e+34    2.44605e+11    2.44605e+11    1.12682e-10        4.82091        0.86448    1.58795e-05      0.0390872       0.999914              1        7.44702     9.5781e+20        7.44702           0.34    1.30283e+11    1.41355e+08    1.29199e+11    9.41859e+08   -3.52396e-13   -5.83341e-05    1.01183e+20    2.44605e+11
    3.71234e+33    8.07845e+10     0.00122559         780252    3.71203e+33    7.51822e+34    2.39374e+11    2.39374e+11    1.06974e-10         4.8209       0.864754    1.57639e-05      0.0390126       0.999915              1        7.45872    9.38055e+20        7.45872           0.34    1.29089e+11    1.39644e+08    1.28014e+11    9.34691e+08   -3.50276e-13   -5.82969e-05    1.00511e+20    2.39374e+11
    3.71234e+33    8.08101e+10     0.00121666         778761    3.71203e+33    7.51822e+34    2.34248e+11    2.34248e+11    1.01548e-10        4.82089       0.865028     1.5649e-05      0.0389381       0.999916              1        7.47046     9.1868e+20        7.47046           0.34    1.27904e+11    1.37952e+08    1.26838e+11    9.27568e+08   -3.48167e-13   -5.82597e-05    9.98411e+19    2.34248e+11
    3.71234e+33    8.08356e+10     0.00120778         777271    3.71203e+33    7.51822e+34    2.29224e+11    2.29224e+11    9.63899e-11        4.82088       0.865302    1.55348e-05      0.0388636       0.999916              1        7.48224     8.9968e+20        7.48224           0.34    1.26728e+11    1.36278e+08    1.25672e+11    9.20489e+08   -3.46067e-13   -5.82225e-05    9.91751e+19    2.29224e+11
    3.71234e+33    8.08612e+10     0.00119895         775782    3.71203e+33    7.51822e+34    2.24302e+11    2.24302e+11    9.14872e-11        4.82087       0.865576    1.54213e-05      0.0387891       0.999917              1        7.49405    8.81047e+20        7.49405           0.34    1.25562e+11    1.34622e+08    1.24514e+11    9.13455e+08   -3.43978e-13   -5.81853e-05    9.85126e+19    2.24302e+11
    3.71234e+33    8.08868e+10     0.00119018         774294    3.71204e+33    7.51822e+34    2.19478e+11    2.19478e+11    8.68275e-11        4.82086        0.86585    1.53084e-05      0.0387147       0.999918              1        7.50589    8.62775e+20        7.50589           0.34    1.24405e+11    1.32983e+08    1.23366e+11    9.06465e+08   -3.41899e-13   -5.81482e-05    9.78535e+19    2.19478e+11
    3.71234e+33    8.09124e+10     0.00118145         772806    3.71204e+33    7.51822e+34    2.14751e+11    2.14751e+11     8.2399e-11        4.82085       0.866123    1.51962e-05      0.0386403       0.999918              1        7.51777    8.44858e+20        7.51777           0.34    1.23257e+11    1.31363e+08    1.22226e+11    8.99519e+08    -3.3983e-13   -5.81111e-05    9.71978e+19    2.14751e+11
    3.71234e+33     8.0938e+10     0.00117278         771319    3.71204e+33    7.51822e+34    2.10119e+11    2.10119e+11    7.81907e-11        4.82084       0.866397    1.50847e-05       0.038566       0.999919              1        7.52969    8.27288e+20        7.52969           0.34    1.22118e+11     1.2976e+08    1.21096e+11    8.92617e+08   -3.37771e-13    -5.8074e-05    9.65454e+19    2.10119e+11
    3.71234e+33    8.09636e+10     0.00116416         769833    3.71204e+33    7.51822e+34    2.05581e+11    2.05581e+11    7.41918e-11        4.82083       0.866671    1.49738e-05      0.0384917        0.99992              1        7.54164    8.10061e+20        7.54164           0.34    1.20988e+11    1.28174e+08    1.19974e+11    8.85758e+08   -3.35721e-13    -5.8037e-05    9.58965e+19    2.05581e+11
    3.71234e+33    8.09892e+10     0.00115559         768348    3.71205e+33    7.51822e+34    2.01134e+11    2.01134e+11    7.03922e-11        4.82082       0.866945    1.48636e-05      0.0384174        0.99992              1        7.55362    7.93168e+20        7.55362           0.34    1.19867e+11    1.26606e+08    1.18861e+11    8.78942e+08   -3.33682e-13       -5.8e-05    9.52509e+19    2.01134e+11
