#             M		     r	       rho(r)	        T(r)	       M(r)	      L(r)	    dL/dr        dLpp/dr       dLcno/dr	   dlogP/dlogT	  r/R	  	 rho(r)/rhoc        T(r)/Tc         M(r)/M         L(r)/L    	   kappa        kappaHm        kappaff        kappaes              P           Pdeg           Pgas           Ppho        drho/dr          dT/dr          dM/dr          dL/dr
#             g		    cm	       g/cm^3		   K		  g	     erg/s	 erg/s/cm       erg/s/cm       erg/s/cm                                                                                                   cm^2/g         cm^2/g         cm^2/g         cm^2/g       erg/cm^3       erg/cm^3       erg/cm^3       erg/cm^3         g/cm^4           K/cm           g/cm       erg/s/cm
#
      1.338e+33    5.94554e+10    0.000586181        54710.5    1.33799e+33    2.24985e+32         716998         716998    1.42726e-34            2.5       0.988373    1.00106e-05      0.0066433       0.999994              1        48755.1    2.65822e+10        48755.2           0.34    4.33406e+09    4.08476e+07    4.29319e+09        22594.9   -1.20092e-12   -7.47247e-05     2.6039e+19         716998
      1.338e+33    5.94565e+10     0.00058481        54625.1    1.33799e+33    2.24985e+32         709230         709230    1.37718e-34            2.5       0.988392    9.98719e-06     0.00663293       0.999994              1          48942    2.61805e+10        48942.1           0.34    4.31717e+09    4.06884e+07    4.27646e+09        22454.2   -1.19994e-12   -7.47218e-05    2.59791e+19         709230
      1.338e+33    5.94576e+10    0.000583442        54539.9    1.33799e+33    2.24985e+32         701546         701546    1.32885e-34            2.5       0.988411    9.96383e-06     0.00662258       0.999994              1        49129.6    2.57849e+10        49129.7           0.34    4.30035e+09    4.05299e+07     4.2598e+09        22314.3   -1.19896e-12    -7.4719e-05    2.59193e+19         701546
      1.338e+33    5.94588e+10    0.000582077        54454.8    1.33799e+33    2.24985e+32         693946         693946    1.28221e-34            2.5        0.98843    9.94051e-06     0.00661225       0.999994              1        49317.9    2.53953e+10          49318           0.34     4.2836e+09    4.03719e+07     4.2432e+09        22175.4   -1.19797e-12   -7.47161e-05    2.58596e+19         693946
      1.338e+33    5.94599e+10    0.000580715        54369.8    1.33799e+33    2.24985e+32         686427         686427    1.23722e-34            2.5       0.988449    9.91726e-06     0.00660193       0.999994              1          49507    2.50115e+10        49507.1           0.34     4.2669e+09    4.02146e+07    4.22667e+09        22037.3   -1.19699e-12   -7.47133e-05    2.58001e+19         686427
      1.338e+33    5.94611e+10    0.000579356        54284.9    1.33799e+33    2.24985e+32         678990         678990     1.1938e-34            2.5       0.988468    9.89405e-06     0.00659163       0.999994              1        49696.7    2.46336e+10        49696.8           0.34    4.25028e+09    4.00579e+07     4.2102e+09        21900.1   -1.19601e-12   -7.47104e-05    2.57407e+19         678990
      1.338e+33    5.94622e+10       0.000578        54200.2    1.33799e+33    2.24985e+32         671634         671634     1.1519e-34            2.5       0.988487     9.8709e-06     0.00658134       0.999994              1        49887.3    2.42613e+10        49887.4           0.34    4.23372e+09    3.99018e+07    4.19379e+09        21763.7   -1.19503e-12   -7.47076e-05    2.56815e+19         671634
      1.338e+33    5.94633e+10    0.000576648        54115.7    1.33799e+33    2.24985e+32         664357         664357    1.11148e-34            2.5       0.988506    9.84781e-06     0.00657107       0.999994              1        50078.5    2.38947e+10        50078.6           0.34    4.21722e+09    3.97464e+07    4.17745e+09        21628.2   -1.19406e-12   -7.47047e-05    2.56223e+19         664357
      1.338e+33    5.94644e+10    0.000575299        54031.2    1.33799e+33    2.24985e+32         657158         657158    1.07247e-34            2.5       0.988525    9.82476e-06     0.00656082       0.999994              1        50270.5    2.35336e+10        50270.6           0.34    4.20079e+09    3.95915e+07    4.16117e+09        21493.5   -1.19308e-12   -7.47019e-05    2.55634e+19         657158
      1.338e+33    5.94656e+10    0.000573953        53946.9    1.33799e+33    2.24985e+32         650038         650038    1.03483e-34            2.5       0.988543    9.80177e-06     0.00655058       0.999994              1        50463.2     2.3178e+10        50463.3           0.34    4.18442e+09    3.94372e+07    4.14496e+09        21359.6    -1.1921e-12    -7.4699e-05    2.55045e+19         650038
      1.338e+33    5.94667e+10     0.00057261        53862.7    1.33799e+33    2.24985e+32         642994         642994    9.98512e-35            2.5       0.988562    9.77884e-06     0.00654036       0.999994              1        50656.7    2.28277e+10        50656.8           0.34    4.16811e+09    3.92835e+07     4.1288e+09        21226.6   -1.19113e-12   -7.46962e-05    2.54458e+19         642994
      1.338e+33    5.94678e+10     0.00057127        53778.6    1.33799e+33    2.24985e+32         636027         636027    9.63467e-35            2.5       0.988581    9.75596e-06     0.00653015       0.999994              1        50850.9    2.24827e+10          50851           0.34    4.15187e+09    3.91304e+07    4.11272e+09        21094.4   -1.19015e-12   -7.46934e-05    2.53872e+19         636027
      1.338e+33     5.9469e+10    0.000569933        53694.7    1.33799e+33    2.24985e+32         629135         629135    9.29652e-35            2.5       0.988599    9.73313e-06     0.00651996       0.999994              1        51045.8     2.2143e+10        51045.9           0.34    4.13569e+09    3.89779e+07    4.09669e+09          20963   -1.18918e-12   -7.46906e-05    2.53288e+19         629135
      1.338e+33    5.94701e+10    0.000568599        53610.9    1.33799e+33    2.24985e+32         622318         622318    8.97023e-35            2.5       0.988618    9.71035e-06     0.00650978       0.999995              1        51241.5    2.18083e+10        51241.6           0.34    4.11957e+09    3.88261e+07    4.08072e+09        20832.5   -1.18821e-12   -7.46878e-05    2.52705e+19         622318
      1.338e+33    5.94712e+10    0.000567269        53527.2    1.33799e+33    2.24985e+32         615574         615574    8.65539e-35            2.5       0.988637    9.68763e-06     0.00649962       0.999995              1          51438    2.14787e+10        51438.1           0.34    4.10352e+09    3.86747e+07    4.06482e+09        20702.7   -1.18723e-12   -7.46849e-05    2.52123e+19         615574
      1.338e+33    5.94723e+10    0.000565941        53443.7    1.33799e+33    2.24985e+32         608903         608903    8.35159e-35            2.5       0.988655    9.66496e-06     0.00648948       0.999995              1        51635.2    2.11541e+10        51635.3           0.34    4.08752e+09     3.8524e+07    4.04898e+09        20573.8   -1.18626e-12   -7.46821e-05    2.51542e+19         608903
      1.338e+33    5.94734e+10    0.000564617        53360.3    1.33799e+33    2.24985e+32         602305         602305    8.05845e-35            2.5       0.988674    9.64234e-06     0.00647935       0.999995              1        51833.2    2.08344e+10        51833.3           0.34    4.07159e+09    3.83739e+07     4.0332e+09        20445.6   -1.18529e-12   -7.46793e-05    2.50963e+19         602305
      1.338e+33    5.94745e+10    0.000563296          53277    1.33799e+33    2.24985e+32         595778         595778    7.77559e-35            2.5       0.988692    9.61978e-06     0.00646924       0.999995              1        52031.9    2.05195e+10          52032           0.34    4.05573e+09    3.82243e+07    4.01748e+09        20318.3   -1.18432e-12   -7.46765e-05    2.50385e+19         595778
      1.338e+33    5.94757e+10    0.000561977        53193.9    1.33799e+33    2.24985e+32         589321         589321    7.50266e-35            2.5       0.988711    9.59726e-06     0.00645914       0.999995              1        52231.4    2.02094e+10        52231.5           0.34    4.03992e+09    3.80754e+07    4.00182e+09        20191.8   -1.18335e-12   -7.46737e-05    2.49808e+19         589321
      1.338e+33    5.94768e+10    0.000560662        53110.8    1.33799e+33    2.24985e+32         582934         582934    7.23931e-35            2.5       0.988729     9.5748e-06     0.00644906       0.999995              1        52431.7     1.9904e+10        52431.8           0.34    4.02417e+09     3.7927e+07    3.98623e+09          20066   -1.18238e-12   -7.46709e-05    2.49233e+19         582934
      1.338e+33    5.94779e+10     0.00055935        53027.9    1.33799e+33    2.24985e+32         576617         576617    6.98519e-35            2.5       0.988748     9.5524e-06     0.00643899       0.999995              1        52632.7    1.96031e+10        52632.8           0.34    4.00849e+09    3.77791e+07    3.97069e+09          19941   -1.18142e-12   -7.46682e-05    2.48659e+19         576617
      1.338e+33     5.9479e+10    0.000558041        52945.2    1.33799e+33    2.24985e+32         570367         570367    6.73999e-35            2.5       0.988766    9.53004e-06     0.00642894       0.999995              1        52834.5    1.93068e+10        52834.6           0.34    3.99287e+09    3.76319e+07    3.95522e+09        19816.8   -1.18045e-12   -7.46654e-05    2.48086e+19         570367
      1.338e+33    5.94801e+10    0.000556735        52862.5    1.33799e+33    2.24985e+32         564186         564186     6.5034e-35            2.5       0.988785    9.50774e-06     0.00641891       0.999995              1        53037.1     1.9015e+10        53037.2           0.34     3.9773e+09    3.74852e+07     3.9398e+09        19693.4   -1.17949e-12   -7.46626e-05    2.47515e+19         564186
      1.338e+33    5.94812e+10    0.000555432          52780    1.33799e+33    2.24985e+32         558071         558071     6.2751e-35            2.5       0.988803    9.48548e-06     0.00640889       0.999995              1        53240.5    1.87276e+10        53240.6           0.34     3.9618e+09    3.73391e+07    3.92444e+09        19570.7   -1.17852e-12   -7.46598e-05    2.46945e+19         558071
      1.338e+33    5.94823e+10    0.000554132        52697.6    1.33799e+33    2.24985e+32         552022         552022    6.05482e-35            2.5       0.988821    9.46328e-06     0.00639889       0.999995              1        53444.6    1.84445e+10        53444.8           0.34    3.94636e+09    3.71936e+07    3.90915e+09        19448.8   -1.17756e-12   -7.46571e-05    2.46376e+19         552022
      1.338e+33    5.94834e+10    0.000552835        52615.4    1.33799e+33    2.24985e+32         546039         546039    5.84226e-35            2.5        0.98884    9.44114e-06      0.0063889       0.999995              1        53649.5    1.81657e+10        53649.7           0.34    3.93098e+09    3.70486e+07    3.89391e+09        19327.6   -1.17659e-12   -7.46543e-05    2.45809e+19         546039
      1.338e+33    5.94845e+10    0.000551541        52533.3    1.33799e+33    2.24985e+32         540120         540120    5.63716e-35            2.5       0.988858    9.41904e-06     0.00637892       0.999995              1        53855.3    1.78911e+10        53855.4           0.34    3.91566e+09    3.69042e+07    3.87873e+09        19207.2   -1.17563e-12   -7.46515e-05    2.45242e+19         540120
      1.338e+33    5.94856e+10     0.00055025        52451.3    1.33799e+33    2.24985e+32         534266         534266    5.43926e-35            2.5       0.988876    9.39699e-06     0.00636897       0.999995              1        54061.8    1.76207e+10        54061.9           0.34    3.90039e+09    3.67604e+07    3.86361e+09        19087.6   -1.17467e-12   -7.46488e-05    2.44677e+19         534266
      1.338e+33    5.94867e+10    0.000548962        52369.4    1.33799e+33    2.24985e+32         528475         528475    5.24831e-35            2.5       0.988895      9.375e-06     0.00635903       0.999995              1        54269.1    1.73543e+10        54269.3           0.34    3.88519e+09    3.66171e+07    3.84855e+09        18968.7   -1.17371e-12    -7.4646e-05    2.44114e+19         528475
      1.338e+33    5.94878e+10    0.000547677        52287.6    1.33799e+33    2.24985e+32         522746         522746    5.06405e-35            2.5       0.988913    9.35306e-06      0.0063491       0.999995              1        54477.2     1.7092e+10        54477.4           0.34    3.87005e+09    3.64743e+07    3.83355e+09        18850.5   -1.17275e-12   -7.46433e-05    2.43551e+19         522746
      1.338e+33    5.94889e+10    0.000546395          52206    1.33799e+33    2.24985e+32         517080         517080    4.88626e-35            2.5       0.988931    9.33116e-06     0.00633919       0.999995              1        54686.1    1.68336e+10        54686.3           0.34    3.85496e+09    3.63322e+07    3.81861e+09        18733.1   -1.17179e-12   -7.46406e-05     2.4299e+19         517080
      1.338e+33      5.949e+10    0.000545117        52124.5    1.33799e+33    2.24985e+32         511474         511474    4.71471e-35            2.5       0.988949    9.30932e-06     0.00632929       0.999995              1        54895.8    1.65791e+10          54896           0.34    3.83993e+09    3.61905e+07    3.80372e+09        18616.4   -1.17083e-12   -7.46378e-05     2.4243e+19         511474
      1.338e+33    5.94911e+10    0.000543841        52043.1    1.33799e+33    2.24985e+32         505930         505930    4.54918e-35            2.5       0.988967    9.28753e-06     0.00631941       0.999995              1        55106.4    1.63285e+10        55106.5           0.34    3.82496e+09    3.60495e+07     3.7889e+09        18500.4   -1.16988e-12   -7.46351e-05    2.41872e+19         505930
      1.338e+33    5.94922e+10    0.000542568        51961.9    1.33799e+33    2.24985e+32         500445         500445    4.38946e-35            2.5       0.988985    9.26579e-06     0.00630955       0.999995              1        55317.7    1.60817e+10        55317.9           0.34    3.81005e+09    3.59089e+07    3.77413e+09        18385.2   -1.16892e-12   -7.46324e-05    2.41314e+19         500445
      1.338e+33    5.94932e+10    0.000541298        51880.8    1.33799e+33    2.24985e+32         495020         495020    4.23534e-35            2.5       0.989003     9.2441e-06      0.0062997       0.999995              1        55529.8    1.58385e+10          55530           0.34     3.7952e+09    3.57689e+07    3.75941e+09        18270.6   -1.16797e-12   -7.46296e-05    2.40758e+19         495020
      1.338e+33    5.94943e+10     0.00054003        51799.8    1.33799e+33    2.24985e+32         489653         489653    4.08663e-35            2.5       0.989021    9.22246e-06     0.00628986       0.999995              1        55742.8    1.55991e+10          55743           0.34     3.7804e+09    3.56295e+07    3.74476e+09        18156.8   -1.16701e-12   -7.46269e-05    2.40203e+19         489653
      1.338e+33    5.94954e+10    0.000538766        51718.9    1.33799e+33    2.24985e+32         484345         484345    3.94314e-35            2.5       0.989039    9.20087e-06     0.00628004       0.999995              1        55956.6    1.53633e+10        55956.8           0.34    3.76567e+09    3.54906e+07    3.73016e+09        18043.7   -1.16606e-12   -7.46242e-05     2.3965e+19         484345
      1.338e+33    5.94965e+10    0.000537505        51638.2    1.33799e+33    2.24985e+32         479094         479094    3.80469e-35            2.5       0.989057    9.17934e-06     0.00627024       0.999995              1        56171.2     1.5131e+10        56171.4           0.34    3.75099e+09    3.53522e+07    3.71562e+09        17931.3    -1.1651e-12   -7.46215e-05    2.39098e+19         479094
      1.338e+33    5.94976e+10    0.000536247        51557.5    1.33799e+33    2.24985e+32         473899         473899    3.67109e-35            2.5       0.989075    9.15785e-06     0.00626045       0.999995              1        56386.6    1.49022e+10        56386.9           0.34    3.73636e+09    3.52144e+07    3.70113e+09        17819.5   -1.16415e-12   -7.46188e-05    2.38547e+19         473899
      1.338e+33    5.94987e+10    0.000534991          51477    1.33799e+33    2.24985e+32         468761         468761    3.54219e-35            2.5       0.989093    9.13641e-06     0.00625067       0.999995              1        56602.9    1.46769e+10        56603.1           0.34     3.7218e+09    3.50771e+07     3.6867e+09        17708.5    -1.1632e-12   -7.46161e-05    2.37997e+19         468761
      1.338e+33    5.94997e+10    0.000533739        51396.7    1.33799e+33    2.24985e+32         463679         463679     3.4178e-35            2.5       0.989111    9.11502e-06     0.00624091       0.999995              1          56820     1.4455e+10        56820.2           0.34    3.70729e+09    3.49404e+07    3.67233e+09        17598.2   -1.16225e-12   -7.46134e-05    2.37448e+19         463679
      1.338e+33    5.95008e+10    0.000532489        51316.4    1.33799e+33    2.24985e+32         458651         458651    3.29779e-35            2.5       0.989129    9.09368e-06     0.00623117       0.999995              1        57037.9    1.42365e+10        57038.2           0.34    3.69283e+09    3.48042e+07    3.65801e+09        17488.5    -1.1613e-12   -7.46107e-05    2.36901e+19         458651
      1.338e+33    5.95019e+10    0.000531243        51236.3    1.33799e+33    2.24985e+32         453678         453678    3.18198e-35            2.5       0.989147    9.07239e-06     0.00622144       0.999995              1        57256.7    1.40212e+10          57257           0.34    3.67843e+09    3.46685e+07    3.64375e+09        17379.6   -1.16035e-12    -7.4608e-05    2.36355e+19         453678
      1.338e+33     5.9503e+10    0.000529999        51156.3    1.33799e+33    2.24985e+32         448759         448759    3.07024e-35            2.5       0.989165    9.05115e-06     0.00621173       0.999995              1        57476.3    1.38092e+10        57476.6           0.34    3.66409e+09    3.45333e+07    3.62954e+09        17271.3    -1.1594e-12   -7.46053e-05     2.3581e+19         448759
      1.338e+33     5.9504e+10    0.000528758        51076.4    1.33799e+33    2.24985e+32         443893         443893    2.96242e-35            2.5       0.989183    9.02996e-06     0.00620203       0.999995              1        57696.8    1.36004e+10        57697.1           0.34    3.64981e+09    3.43986e+07    3.61539e+09        17163.6   -1.15846e-12   -7.46026e-05    2.35266e+19         443893
      1.338e+33    5.95051e+10     0.00052752        50996.7    1.33799e+33    2.24985e+32         439080         439080    2.85839e-35            2.5         0.9892    9.00882e-06     0.00619234       0.999995              1        57918.1    1.33948e+10        57918.4           0.34    3.63557e+09    3.42645e+07    3.60129e+09        17056.7   -1.15751e-12   -7.45999e-05    2.34724e+19         439080
      1.338e+33    5.95062e+10    0.000526285          50917    1.33799e+33    2.24985e+32         434318         434318    2.75801e-35            2.5       0.989218    8.98773e-06     0.00618267       0.999995              1        58140.3    1.31922e+10        58140.5           0.34     3.6214e+09    3.41309e+07    3.58725e+09        16950.4   -1.15657e-12   -7.45973e-05    2.34183e+19         434318
      1.338e+33    5.95072e+10    0.000525053        50837.5    1.33799e+33    2.24985e+32         429608         429608    2.66115e-35            2.5       0.989236    8.96668e-06     0.00617302       0.999995              1        58363.3    1.29927e+10        58363.6           0.34    3.60728e+09    3.39978e+07    3.57326e+09        16844.8   -1.15562e-12   -7.45946e-05    2.33643e+19         429608
      1.338e+33    5.95083e+10    0.000523824        50758.1    1.33799e+33    2.24985e+32         424950         424950    2.56769e-35            2.5       0.989254    8.94569e-06     0.00616338       0.999995              1        58587.2    1.27963e+10        58587.5           0.34    3.59321e+09    3.38653e+07    3.55933e+09        16739.8   -1.15468e-12   -7.45919e-05    2.33104e+19         424950
      1.338e+33    5.95094e+10    0.000522597        50678.9    1.33799e+33    2.24985e+32         420341         420341    2.47751e-35            2.5       0.989271    8.92474e-06     0.00615375       0.999995              1        58811.9    1.26028e+10        58812.2           0.34     3.5792e+09    3.37332e+07    3.54545e+09        16635.5   -1.15373e-12   -7.45893e-05    2.32567e+19         420341
      1.338e+33    5.95104e+10    0.000521373        50599.7    1.33799e+33    2.24985e+32         415783         415783    2.39049e-35            2.5       0.989289    8.90384e-06     0.00614414       0.999995              1        59037.6    1.24122e+10        59037.8           0.34    3.56524e+09    3.36017e+07    3.53163e+09        16531.8   -1.15279e-12   -7.45866e-05     2.3203e+19         415783
      1.338e+33    5.95115e+10    0.000520153        50520.7    1.33799e+33    2.24985e+32         411273         411273    2.30653e-35            2.5       0.989306      8.883e-06     0.00613455       0.999995              1          59264    1.22245e+10        59264.3           0.34    3.55134e+09    3.34706e+07    3.51785e+09        16428.8   -1.15185e-12   -7.45839e-05    2.31495e+19         411273
      1.338e+33    5.95125e+10    0.000518935        50441.8    1.33799e+33    2.24985e+32         406813         406813    2.22552e-35            2.5       0.989324     8.8622e-06     0.00612497       0.999995              1        59491.4    1.20396e+10        59491.7           0.34    3.53749e+09    3.33401e+07    3.50414e+09        16326.4   -1.15091e-12   -7.45813e-05    2.30961e+19         406813
      1.338e+33    5.95136e+10    0.000517719          50363    1.33799e+33    2.24985e+32         402401         402401    2.14735e-35            2.5       0.989342    8.84144e-06      0.0061154       0.999995              1        59719.6    1.18575e+10        59719.9           0.34     3.5237e+09    3.32101e+07    3.49047e+09        16224.7   -1.14997e-12   -7.45787e-05    2.30429e+19         402401
      1.338e+33    5.95146e+10    0.000516507        50284.4    1.33799e+33    2.24985e+32         398036         398036    2.07193e-35            2.5       0.989359    8.82074e-06     0.00610585       0.999995              1        59948.7    1.16782e+10        59949.1           0.34    3.50996e+09    3.30806e+07    3.47686e+09        16123.5   -1.14903e-12    -7.4576e-05    2.29897e+19         398036
      1.338e+33    5.95157e+10    0.000515298        50205.9    1.33799e+33    2.24985e+32         393719         393719    1.99915e-35            2.5       0.989377    8.80008e-06     0.00609632       0.999995              1        60178.7    1.15016e+10        60179.1           0.34    3.49627e+09    3.29516e+07     3.4633e+09        16023.1   -1.14809e-12   -7.45734e-05    2.29367e+19         393719
      1.338e+33    5.95168e+10    0.000514091        50127.4    1.33799e+33    2.24985e+32         389449         389449    1.92893e-35            2.5       0.989394    8.77948e-06      0.0060868       0.999995              1        60409.6    1.13277e+10        60409.9           0.34    3.48263e+09    3.28231e+07    3.44979e+09        15923.2   -1.14716e-12   -7.45707e-05    2.28838e+19         389449
      1.338e+33    5.95178e+10    0.000512887        50049.2    1.33799e+33    2.24985e+32         385225         385225    1.86117e-35            2.5       0.989412    8.75892e-06     0.00607729       0.999995              1        60641.4    1.11563e+10        60641.7           0.34    3.46905e+09    3.26951e+07    3.43634e+09        15823.9   -1.14622e-12   -7.45681e-05     2.2831e+19         385225
      1.338e+33    5.95189e+10    0.000511686          49971    1.33799e+33    2.24985e+32         381046         381046     1.7958e-35            2.5       0.989429    8.73841e-06      0.0060678       0.999995              1        60874.1    1.09876e+10        60874.4           0.34    3.45552e+09    3.25676e+07    3.42294e+09        15725.3   -1.14528e-12   -7.45655e-05    2.27784e+19         381046
      1.338e+33    5.95199e+10    0.000510488        49892.9    1.33799e+33    2.24985e+32         376913         376913    1.73271e-35            2.5       0.989446    8.71794e-06     0.00605832       0.999995              1        61107.6    1.08214e+10          61108           0.34    3.44204e+09    3.24405e+07    3.40959e+09        15627.3   -1.14435e-12   -7.45629e-05    2.27258e+19         376913
      1.338e+33    5.95209e+10    0.000509292          49815    1.33799e+33    2.24985e+32         372824         372824    1.67185e-35            2.5       0.989464    8.69752e-06     0.00604886       0.999995              1        61342.1    1.06577e+10        61342.4           0.34    3.42862e+09     3.2314e+07    3.39629e+09        15529.9   -1.14341e-12   -7.45603e-05    2.26734e+19         372824
      1.338e+33     5.9522e+10    0.000508099        49737.2    1.33799e+33    2.24985e+32         368780         368780    1.61311e-35            2.5       0.989481    8.67715e-06     0.00603941       0.999995              1        61577.5    1.04965e+10        61577.8           0.34    3.41525e+09     3.2188e+07    3.38304e+09        15433.1   -1.14248e-12   -7.45576e-05    2.26211e+19         368780
      1.338e+33     5.9523e+10    0.000506909        49659.5    1.33799e+33    2.24985e+32         364779         364779    1.55645e-35            2.5       0.989498    8.65683e-06     0.00602998       0.999995              1        61813.7    1.03378e+10        61814.1           0.34    3.40193e+09    3.20624e+07    3.36985e+09        15336.9   -1.14155e-12    -7.4555e-05    2.25689e+19         364779
      1.338e+33    5.95241e+10    0.000505722        49581.9    1.33799e+33    2.24985e+32         360822         360822    1.50177e-35            2.5       0.989516    8.63656e-06     0.00602056       0.999995              1        62050.9    1.01814e+10        62051.3           0.34    3.38866e+09    3.19374e+07     3.3567e+09        15241.3   -1.14062e-12   -7.45524e-05    2.25168e+19         360822
      1.338e+33    5.95251e+10    0.000504538        49504.5    1.33799e+33    2.24985e+32         356908         356908    1.44901e-35            2.5       0.989533    8.61633e-06     0.00601115       0.999995              1          62289    1.00274e+10        62289.4           0.34    3.37544e+09    3.18128e+07    3.34361e+09        15146.3   -1.13969e-12   -7.45498e-05    2.24649e+19         356908
      1.338e+33    5.95261e+10    0.000503356        49427.2    1.33799e+33    2.24985e+32         353036         353036     1.3981e-35            2.5        0.98955    8.59615e-06     0.00600176       0.999996              1        62528.1    9.87572e+09        62528.4           0.34    3.36227e+09    3.16887e+07    3.33057e+09        15051.9   -1.13876e-12   -7.45472e-05     2.2413e+19         353036
      1.338e+33    5.95272e+10    0.000502177          49350    1.33799e+33    2.24985e+32         349205         349205    1.34898e-35            2.5       0.989567    8.57601e-06     0.00599239       0.999996              1          62768    9.72633e+09        62768.4           0.34    3.34916e+09    3.15651e+07    3.31758e+09          14958   -1.13783e-12   -7.45446e-05    2.23613e+19         349205
      1.338e+33    5.95282e+10    0.000501001        49272.9    1.33799e+33    2.24985e+32         345417         345417    1.30158e-35            2.5       0.989585    8.55593e-06     0.00598303       0.999996              1        63008.9     9.5792e+09        63009.3           0.34    3.33609e+09     3.1442e+07    3.30464e+09        14864.8    -1.1369e-12   -7.45421e-05    2.23097e+19         345417
      1.338e+33    5.95292e+10    0.000499827        49195.9    1.33799e+33    2.24985e+32         341669         341669    1.25585e-35            2.5       0.989602    8.53589e-06     0.00597368       0.999996              1        63250.7    9.43429e+09        63251.1           0.34    3.32308e+09    3.13193e+07    3.29175e+09        14772.1   -1.13597e-12   -7.45395e-05    2.22582e+19         341669
      1.338e+33    5.95303e+10    0.000498656          49119    1.33799e+33    2.24985e+32         337962         337962    1.21173e-35            2.5       0.989619    8.51589e-06     0.00596435       0.999996              1        63493.4    9.29157e+09        63493.8           0.34    3.31012e+09    3.11972e+07    3.27891e+09          14680   -1.13504e-12   -7.45369e-05    2.22069e+19         337962
      1.338e+33    5.95313e+10    0.000497488        49042.3    1.33799e+33    2.24985e+32         334295         334295    1.16915e-35            2.5       0.989636    8.49594e-06     0.00595503       0.999996              1        63737.1    9.15101e+09        63737.5           0.34     3.2972e+09    3.10755e+07    3.26611e+09        14588.5   -1.13412e-12   -7.45343e-05    2.21556e+19         334295
      1.338e+33    5.95323e+10    0.000496323        48965.7    1.33799e+33    2.24985e+32         330667         330667    1.12807e-35            2.5       0.989653    8.47604e-06     0.00594573       0.999996              1        63981.7    9.01256e+09        63982.1           0.34    3.28434e+09    3.09542e+07    3.25337e+09        14497.6   -1.13319e-12   -7.45317e-05    2.21045e+19         330667
      1.338e+33    5.95334e+10     0.00049516        48889.2    1.33799e+33    2.24985e+32         327079         327079    1.08843e-35            2.5        0.98967    8.45619e-06     0.00593644       0.999996              1        64227.2    8.87621e+09        64227.7           0.34    3.27153e+09    3.08335e+07    3.24068e+09        14407.2   -1.13227e-12   -7.45292e-05    2.20534e+19         327079
      1.338e+33    5.95344e+10       0.000494        48812.8    1.33799e+33    2.24985e+32         323530         323530    1.05018e-35            2.5       0.989687    8.43638e-06     0.00592716       0.999996              1        64473.7    8.74192e+09        64474.2           0.34    3.25877e+09    3.07132e+07    3.22804e+09        14317.4   -1.13134e-12   -7.45266e-05    2.20025e+19         323530
      1.338e+33    5.95354e+10    0.000492843        48736.5    1.33799e+33    2.24985e+32         320019         320019    1.01328e-35            2.5       0.989704    8.41661e-06      0.0059179       0.999996              1        64721.2    8.60966e+09        64721.7           0.34    3.24605e+09    3.05934e+07    3.21544e+09        14228.1   -1.13042e-12    -7.4524e-05    2.19518e+19         320019
      1.338e+33    5.95364e+10    0.000491688        48660.4    1.33799e+33    2.24985e+32         316547         316547    9.77673e-36            2.5       0.989721    8.39689e-06     0.00590866       0.999996              1        64969.6     8.4794e+09        64970.1           0.34    3.23339e+09     3.0474e+07     3.2029e+09        14139.4    -1.1295e-12   -7.45215e-05    2.19011e+19         316547
      1.338e+33    5.95375e+10    0.000490537        48584.4    1.33799e+33    2.24985e+32         313111         313111    9.43316e-36            2.5       0.989738    8.37722e-06     0.00589942       0.999996              1          65219     8.3511e+09        65219.5           0.34    3.22077e+09    3.03551e+07     3.1904e+09        14051.2   -1.12858e-12   -7.45189e-05    2.18505e+19         313111
      1.338e+33    5.95385e+10    0.000489387        48508.4    1.33799e+33    2.24985e+32         309713         309713    9.10165e-36            2.5       0.989755     8.3576e-06     0.00589021       0.999996              1        65469.3    8.22474e+09        65469.8           0.34    3.20821e+09    3.02367e+07    3.17795e+09        13963.6   -1.12766e-12   -7.45164e-05    2.18001e+19         309713
      1.338e+33    5.95395e+10    0.000488241        48432.6    1.33799e+33    2.24985e+32         306352         306352    8.78179e-36            2.5       0.989772    8.33802e-06       0.005881       0.999996              1        65720.6     8.1003e+09        65721.1           0.34    3.19569e+09    3.01187e+07    3.16555e+09        13876.5   -1.12674e-12   -7.45138e-05    2.17497e+19         306352
      1.338e+33    5.95405e+10    0.000487097          48357    1.33799e+33    2.24985e+32         303027         303027    8.47316e-36            2.5       0.989789    8.31848e-06     0.00587181       0.999996              1        65972.9    7.97773e+09        65973.4           0.34    3.18322e+09    3.00012e+07     3.1532e+09          13790   -1.12582e-12   -7.45113e-05    2.16995e+19         303027
      1.338e+33    5.95415e+10    0.000485956        48281.4    1.33799e+33    2.24985e+32         299738         299738    8.17536e-36            2.5       0.989806    8.29899e-06     0.00586264       0.999996              1        66226.1    7.85701e+09        66226.7           0.34     3.1708e+09    2.98841e+07     3.1409e+09          13704    -1.1249e-12   -7.45088e-05    2.16494e+19         299738
      1.338e+33    5.95425e+10    0.000484817          48206    1.33799e+33    2.24985e+32         296485         296485    7.88803e-36            2.5       0.989823    8.27954e-06     0.00585348       0.999996              1        66480.3    7.73812e+09        66480.9           0.34    3.15842e+09    2.97675e+07    3.12864e+09        13618.5   -1.12398e-12   -7.45062e-05    2.15994e+19         296485
